LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
247,Jun,22,13:16:30,combo,ftpd[17886],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '31534']"
248,Jun,22,13:16:30,combo,ftpd[17889],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
249,Jun,22,13:16:30,combo,ftpd[17887],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
250,Jun,22,13:16:30,combo,ftpd[17888],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
251,Jun,22,13:16:30,combo,ftpd[17890],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
252,Jun,22,13:16:30,combo,ftpd[17893],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
253,Jun,22,13:16:30,combo,ftpd[17879],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
254,Jun,22,13:16:30,combo,ftpd[17892],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
255,Jun,22,13:16:30,combo,ftpd[17876],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
256,Jun,22,13:16:30,combo,ftpd[17875],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
257,Jun,22,13:16:30,combo,ftpd[17877],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
258,Jun,22,13:16:30,combo,ftpd[17874],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
259,Jun,22,13:16:30,combo,ftpd[17882],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
260,Jun,22,13:16:30,combo,ftpd[17872],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
261,Jun,22,13:16:30,combo,ftpd[17881],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
262,Jun,22,13:16:30,combo,ftpd[17878],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '0']"
263,Jun,22,13:16:31,combo,ftpd[17873],connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:30'], '1']"
264,Jun,22,13:16:31,combo,ftpd[17885],connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:31'], '0']"
265,Jun,22,13:16:31,combo,ftpd[17884],connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:31'], '0']"
266,Jun,22,13:16:31,combo,ftpd[17880],connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:31'], '0']"
267,Jun,22,13:16:31,combo,ftpd[17883],connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:31'], '0']"
268,Jun,22,13:16:31,combo,ftpd[17891],connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:31'], '0']"
269,Jun,22,13:16:32,combo,ftpd[17894],connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,5,connection from * at * Jun * 2005 ,"[['210.245.165.136', '()'], ['Wed'], ['22', '13:16:32'], '1']"
270,Jun,23,01:41:29,combo,sshd(pam_unix)[18969],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '44697']"
271,Jun,23,01:41:29,combo,sshd(pam_unix)[18971],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
272,Jun,23,01:41:29,combo,sshd(pam_unix)[18973],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
273,Jun,23,01:41:29,combo,sshd(pam_unix)[18975],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
274,Jun,23,01:41:29,combo,sshd(pam_unix)[18977],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
275,Jun,23,01:41:30,combo,sshd(pam_unix)[18983],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '1']"
276,Jun,23,01:41:30,combo,sshd(pam_unix)[18982],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
277,Jun,23,01:41:30,combo,sshd(pam_unix)[18981],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
278,Jun,23,01:41:30,combo,sshd(pam_unix)[18976],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '0']"
279,Jun,23,01:41:32,combo,sshd(pam_unix)[18967],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249 user=guest,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=209.152.168.249', 'user=guest'], '2']"
280,Jun,23,02:55:14,combo,sshd(pam_unix)[19085],check pass; user unknown,1,check pass; user unknown ,['4422']
281,Jun,23,02:55:14,combo,sshd(pam_unix)[19085],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=200.60.37.201'], '0']"
282,Jun,23,04:05:28,combo,su(pam_unix)[19534],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '4214']"
283,Jun,23,04:05:29,combo,su(pam_unix)[19534],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '1']"
284,Jun,23,04:05:30,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['1']
285,Jun,23,04:13:08,combo,su(pam_unix)[24180],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '458']"
286,Jun,23,04:13:09,combo,su(pam_unix)[24180],session closed for user news,4,session * for user news ,"[['closed'], '1']"
287,Jun,23,23:30:03,combo,sshd(pam_unix)[26189],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '69414']"
288,Jun,23,23:30:03,combo,sshd(pam_unix)[26188],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
289,Jun,23,23:30:04,combo,sshd(pam_unix)[26193],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '1']"
290,Jun,23,23:30:04,combo,sshd(pam_unix)[26182],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
291,Jun,23,23:30:04,combo,sshd(pam_unix)[26183],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
292,Jun,23,23:30:04,combo,sshd(pam_unix)[26184],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
293,Jun,23,23:30:05,combo,sshd(pam_unix)[26197],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '1']"
294,Jun,23,23:30:05,combo,sshd(pam_unix)[26198],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
295,Jun,23,23:30:05,combo,sshd(pam_unix)[26190],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51 user=root,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=218.22.3.51', 'user=root'], '0']"
296,Jun,24,04:05:34,combo,su(pam_unix)[26938],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '16529']"
297,Jun,24,04:05:35,combo,su(pam_unix)[26938],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '1']"
298,Jun,24,04:05:35,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['0']
299,Jun,24,04:11:12,combo,su(pam_unix)[27311],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '337']"
300,Jun,24,04:11:12,combo,su(pam_unix)[27311],session closed for user news,4,session * for user news ,"[['closed'], '0']"
301,Jun,24,18:55:11,combo,ftpd[28568],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '53039']"
302,Jun,24,18:55:11,combo,ftpd[28566],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
303,Jun,24,18:55:11,combo,ftpd[28562],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
304,Jun,24,18:55:11,combo,ftpd[28563],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
305,Jun,24,18:55:11,combo,ftpd[28565],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
306,Jun,24,18:55:11,combo,ftpd[28564],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
307,Jun,24,18:55:11,combo,ftpd[28567],connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:11'], '0']"
308,Jun,24,18:55:18,combo,ftpd[28570],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '7']"
309,Jun,24,18:55:18,combo,ftpd[28571],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '0']"
310,Jun,24,18:55:18,combo,ftpd[28569],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '0']"
311,Jun,24,18:55:18,combo,ftpd[28572],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '0']"
312,Jun,24,18:55:18,combo,ftpd[28574],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '0']"
313,Jun,24,18:55:18,combo,ftpd[28573],connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,5,connection from * at * Jun * 2005 ,"[['218.69.108.57', '()'], ['Fri'], ['24', '18:55:18'], '0']"
314,Jun,25,04:04:25,combo,su(pam_unix)[29690],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '32947']"
315,Jun,25,04:04:25,combo,su(pam_unix)[29690],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '0']"
316,Jun,25,04:04:26,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['1']
317,Jun,25,04:10:34,combo,su(pam_unix)[30934],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '368']"
318,Jun,25,04:10:35,combo,su(pam_unix)[30934],session closed for user news,4,session * for user news ,"[['closed'], '1']"
319,Jun,25,04:41:49,combo,sshd(pam_unix)[31031],check pass; user unknown,1,check pass; user unknown ,['1874']
320,Jun,25,04:41:49,combo,sshd(pam_unix)[31031],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
321,Jun,25,04:41:49,combo,sshd(pam_unix)[31035],check pass; user unknown,1,check pass; user unknown ,['0']
322,Jun,25,04:41:49,combo,sshd(pam_unix)[31035],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
323,Jun,25,04:41:49,combo,sshd(pam_unix)[31034],check pass; user unknown,1,check pass; user unknown ,['0']
324,Jun,25,04:41:49,combo,sshd(pam_unix)[31034],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
325,Jun,25,04:41:49,combo,sshd(pam_unix)[31036],check pass; user unknown,1,check pass; user unknown ,['0']
326,Jun,25,04:41:49,combo,sshd(pam_unix)[31036],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
327,Jun,25,04:41:51,combo,sshd(pam_unix)[31025],check pass; user unknown,1,check pass; user unknown ,['2']
328,Jun,25,04:41:51,combo,sshd(pam_unix)[31025],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
329,Jun,25,04:41:51,combo,sshd(pam_unix)[31028],check pass; user unknown,1,check pass; user unknown ,['0']
330,Jun,25,04:41:51,combo,sshd(pam_unix)[31028],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
331,Jun,25,04:41:51,combo,sshd(pam_unix)[31020],check pass; user unknown,1,check pass; user unknown ,['0']
332,Jun,25,04:41:51,combo,sshd(pam_unix)[31020],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
333,Jun,25,04:41:51,combo,sshd(pam_unix)[31027],check pass; user unknown,1,check pass; user unknown ,['0']
334,Jun,25,04:41:51,combo,sshd(pam_unix)[31027],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
335,Jun,25,04:41:51,combo,sshd(pam_unix)[31021],check pass; user unknown,1,check pass; user unknown ,['0']
336,Jun,25,04:41:51,combo,sshd(pam_unix)[31021],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
337,Jun,25,04:41:51,combo,sshd(pam_unix)[31024],check pass; user unknown,1,check pass; user unknown ,['0']
338,Jun,25,04:41:51,combo,sshd(pam_unix)[31024],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * ,"[['rhost=massive.merukuru.org'], '0']"
339,Jun,25,09:20:24,combo,ftpd[31475],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '16713']"
340,Jun,25,09:20:24,combo,ftpd[31477],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
341,Jun,25,09:20:24,combo,ftpd[31474],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
342,Jun,25,09:20:24,combo,ftpd[31476],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
343,Jun,25,09:20:24,combo,ftpd[31473],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
344,Jun,25,09:20:24,combo,ftpd[31467],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
345,Jun,25,09:20:24,combo,ftpd[31470],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
346,Jun,25,09:20:24,combo,ftpd[31465],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
347,Jun,25,09:20:24,combo,ftpd[31472],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
348,Jun,25,09:20:24,combo,ftpd[31468],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
349,Jun,25,09:20:24,combo,ftpd[31463],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
350,Jun,25,09:20:24,combo,ftpd[31471],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
351,Jun,25,09:20:24,combo,ftpd[31469],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
352,Jun,25,09:20:24,combo,ftpd[31462],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
353,Jun,25,09:20:24,combo,ftpd[31464],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
354,Jun,25,09:20:24,combo,ftpd[31466],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
355,Jun,25,09:20:24,combo,ftpd[31461],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
356,Jun,25,09:20:24,combo,ftpd[31460],connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,5,connection from * at * Jun * 2005 ,"[['210.118.170.95', '()'], ['Sat'], ['25', '09:20:24'], '0']"
357,Jun,25,19:25:30,combo,ftpd[32328],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '36306']"
358,Jun,25,19:25:30,combo,ftpd[32329],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
359,Jun,25,19:25:30,combo,ftpd[32324],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
360,Jun,25,19:25:30,combo,ftpd[32326],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
361,Jun,25,19:25:30,combo,ftpd[32323],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
362,Jun,25,19:25:30,combo,ftpd[32327],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
363,Jun,25,19:25:30,combo,ftpd[32325],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
364,Jun,25,19:25:30,combo,ftpd[32331],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
365,Jun,25,19:25:30,combo,ftpd[32330],connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:30'], '0']"
366,Jun,25,19:25:31,combo,ftpd[32333],connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:31'], '1']"
367,Jun,25,19:25:31,combo,ftpd[32332],connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:31'], '0']"
368,Jun,25,19:25:31,combo,ftpd[32334],connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:31'], '0']"
369,Jun,25,19:25:34,combo,ftpd[32335],connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,5,connection from * at * Jun * 2005 ,"[['211.167.68.59', '()'], ['Sat'], ['25', '19:25:34'], '3']"
370,Jun,26,04:04:17,combo,su(pam_unix)[945],session opened for user cyrus by (uid=0),2,session * for user cyrus ,"[['opened'], '31123']"
371,Jun,26,04:04:17,combo,su(pam_unix)[945],session closed for user cyrus,2,session * for user cyrus ,"[['closed'], '0']"
372,Jun,26,04:04:19,combo,cups,cupsd shutdown succeeded,8,cupsd * succeeded ,"[['shutdown'], '2']"
373,Jun,26,04:04:24,combo,cups,cupsd startup succeeded,8,cupsd * succeeded ,"[['startup'], '5']"
374,Jun,26,04:04:31,combo,syslogd 1.4.1,restart.,9,restart. ,['7']
375,Jun,26,04:04:31,combo,logrotate,ALERT exited abnormally with [1],3,ALERT exited abnormally with [1] ,['0']
376,Jun,26,04:10:02,combo,su(pam_unix)[1546],session opened for user news by (uid=0),4,session * for user news ,"[['opened'], '331']"
377,Jun,26,04:10:04,combo,su(pam_unix)[1546],session closed for user news,4,session * for user news ,"[['closed'], '2']"
